gtin,fecha,stock
7847516283949,2026-06-16,636
7847516283949,2026-06-17,628
7847516283949,2026-06-18,619
7847516283949,2026-06-19,619
7847516283949,2026-06-20,610
7847516283949,2026-06-21,602
7847516283949,2026-06-22,594
7847516283949,2026-06-23,589
7847516283949,2026-06-24,639
7847516283949,2026-06-25,630
7847516283949,2026-06-26,630
7847516283949,2026-06-27,619
7847516283949,2026-06-28,612
7847516283949,2026-06-29,612
7847516283949,2026-06-30,603
7847516283949,2026-07-01,642
7842864197530,2024-01-01,510
7842864197530,2024-01-02,510
7842864197530,2024-01-03,510
7842864197530,2024-01-04,510
7842864197530,2024-01-05,510
7842864197530,2024-01-06,510
7842864197530,2024-01-07,510
7842864197530,2024-01-08,510
7842864197530,2024-01-09,510
7842864197530,2024-01-10,502
7842864197530,2024-01-11,502
7842864197530,2024-01-12,502
7842864197530,2024-01-13,502
7842864197530,2024-01-14,502
7842864197530,2024-01-15,498
7842864197530,2024-01-16,498
7842864197530,2024-01-17,498
7842864197530,2024-01-18,498
7842864197530,2024-01-19,498
7842864197530,2024-01-20,498
7842864197530,2024-01-21,498
7842864197530,2024-01-22,498
7842864197530,2024-01-23,498
7842864197530,2024-01-24,498
7842864197530,2024-01-25,498
7842864197530,2024-01-26,767
7842864197530,2024-01-27,760
7842864197530,2024-01-28,760
7842864197530,2024-01-29,760
7842864197530,2024-01-30,760
7842864197530,2024-01-31,760
7842864197530,2024-02-01,760
7842864197530,2024-02-02,760
7842864197530,2024-02-03,760
7842864197530,2024-02-04,760
7842864197530,2024-02-05,760
7842864197530,2024-02-06,760
7842864197530,2024-02-07,760
7842864197530,2024-02-08,760
7842864197530,2024-02-09,760
7842864197530,2024-02-10,760
7842864197530,2024-02-11,760
7842864197530,2024-02-12,760
7842864197530,2024-02-13,760
7842864197530,2024-02-14,760
7842864197530,2024-02-15,760
7842864197530,2024-02-16,760
7842864197530,2024-02-17,760
7842864197530,2024-02-18,760
7842864197530,2024-02-19,760
7842864197530,2024-02-20,760
7842864197530,2024-02-21,756
7842864197530,2024-02-22,756
7842864197530,2024-02-23,756
7842864197530,2024-02-24,756
7842864197530,2024-02-25,767
7842864197530,2024-02-26,767
7842864197530,2024-02-27,767
7842864197530,2024-02-28,767
7842864197530,2024-02-29,767
7842864197530,2024-03-01,767
7842864197530,2024-03-02,752
7842864197530,2024-03-03,752
7842864197530,2024-03-04,752
7842864197530,2024-03-05,752
7842864197530,2024-03-06,752
7842864197530,2024-03-07,752
7842864197530,2024-03-08,752
7842864197530,2024-03-09,752
7842864197530,2024-03-10,752
7842864197530,2024-03-11,729
7842864197530,2024-03-12,729
7842864197530,2024-03-13,729
7842864197530,2024-03-14,729
7842864197530,2024-03-15,729
7842864197530,2024-03-16,729
7842864197530,2024-03-17,767
7842864197530,2024-03-18,767
7842864197530,2024-03-19,767
7842864197530,2024-03-20,750
7842864197530,2024-03-21,750
7842864197530,2024-03-22,750
7842864197530,2024-03-23,750
7842864197530,2024-03-24,750
7842864197530,2024-03-25,742
7842864197530,2024-03-26,742
7842864197530,2024-03-27,742
7842864197530,2024-03-28,742
7842864197530,2024-03-29,742
7842864197530,2024-03-30,742
7842864197530,2024-03-31,742
7842864197530,2024-04-01,742
7842864197530,2024-04-02,742
7842864197530,2024-04-03,742
7842864197530,2024-04-04,715
7842864197530,2024-04-05,715
7842864197530,2024-04-06,715
7842864197530,2024-04-07,715
7842864197530,2024-04-08,715
7842864197530,2024-04-09,685
7842864197530,2024-04-10,685
7842864197530,2024-04-11,685
7842864197530,2024-04-12,685
7842864197530,2024-04-13,767
7842864197530,2024-04-14,767
7842864197530,2024-04-15,767
7842864197530,2024-04-16,767
7842864197530,2024-04-17,767
7842864197530,2024-04-18,742
7842864197530,2024-04-19,742
7842864197530,2024-04-20,742
7842864197530,2024-04-21,742
7842864197530,2024-04-22,742
7842864197530,2024-04-23,742
7842864197530,2024-04-24,727
7842864197530,2024-04-25,727
7842864197530,2024-04-26,727
7842864197530,2024-04-27,727
7842864197530,2024-04-28,727
7842864197530,2024-04-29,727
7842864197530,2024-04-30,701
7842864197530,2024-05-01,701
7842864197530,2024-05-02,701
7842864197530,2024-05-03,701
7842864197530,2024-05-04,767
7842864197530,2024-05-05,767
7842864197530,2024-05-06,767
7842864197530,2024-05-07,717
7842864197530,2024-05-08,717
7842864197530,2024-05-09,717
7842864197530,2024-05-10,717
7842864197530,2024-05-11,717
7842864197530,2024-05-12,717
7842864197530,2024-05-13,717
7842864197530,2024-05-14,717
7842864197530,2024-05-15,717
7842864197530,2024-05-16,671
7842864197530,2024-05-17,671
7842864197530,2024-05-18,671
7842864197530,2024-05-19,671
7842864197530,2024-05-20,671
7842864197530,2024-05-21,671
7842864197530,2024-05-22,628
7842864197530,2024-05-23,628
7842864197530,2024-05-24,628
7842864197530,2024-05-25,628
7842864197530,2024-05-26,628
7842864197530,2024-05-27,628
7842864197530,2024-05-28,628
7842864197530,2024-05-29,628
7842864197530,2024-05-30,628
7842864197530,2024-05-31,628
7842864197530,2024-06-01,767
7842864197530,2024-06-02,767
7842864197530,2024-06-03,767
7842864197530,2024-06-04,767
7842864197530,2024-06-05,767
7842864197530,2024-06-06,767
7842864197530,2024-06-07,705
7842864197530,2024-06-08,705
7842864197530,2024-06-09,705
7842864197530,2024-06-10,705
7842864197530,2024-06-11,705
7842864197530,2024-06-12,705
7842864197530,2024-06-13,705
7842864197530,2024-06-14,705
7842864197530,2024-06-15,705
7842864197530,2024-06-16,705
7842864197530,2024-06-17,654
7842864197530,2024-06-18,654
7842864197530,2024-06-19,654
7842864197530,2024-06-20,654
7842864197530,2024-06-21,654
7842864197530,2024-06-22,767
7842864197530,2024-06-23,767
7842864197530,2024-06-24,767
7842864197530,2024-06-25,716
7842864197530,2024-06-26,716
7842864197530,2024-06-27,716
7842864197530,2024-06-28,716
7842864197530,2024-06-29,716
7842864197530,2024-06-30,716
7842864197530,2024-07-01,716
7842864197530,2024-07-02,716
7842864197530,2024-07-03,656
7842864197530,2024-07-04,656
7842864197530,2024-07-05,656
7842864197530,2024-07-06,656
7842864197530,2024-07-07,656
7842864197530,2024-07-08,656
7842864197530,2024-07-09,656
7842864197530,2024-07-10,656
7842864197530,2024-07-11,592
7842864197530,2024-07-12,592
7842864197530,2024-07-13,592
7842864197530,2024-07-14,592
7842864197530,2024-07-15,592
7842864197530,2024-07-16,523
7842864197530,2024-07-17,523
7842864197530,2024-07-18,523
7842864197530,2024-07-19,523
7842864197530,2024-07-20,523
7842864197530,2024-07-21,523
7842864197530,2024-07-22,523
7842864197530,2024-07-23,523
7842864197530,2024-07-24,523
7842864197530,2024-07-25,767
7842864197530,2024-07-26,767
7842864197530,2024-07-27,767
7842864197530,2024-07-28,767
7842864197530,2024-07-29,767
7842864197530,2024-07-30,767
7842864197530,2024-07-31,710
7842864197530,2024-08-01,710
7842864197530,2024-08-02,710
7842864197530,2024-08-03,710
7842864197530,2024-08-04,710
7842864197530,2024-08-05,710
7842864197530,2024-08-06,710
7842864197530,2024-08-07,710
7842864197530,2024-08-08,660
7842864197530,2024-08-09,660
7842864197530,2024-08-10,660
7842864197530,2024-08-11,660
7842864197530,2024-08-12,660
7842864197530,2024-08-13,660
7842864197530,2024-08-14,660
7842864197530,2024-08-15,660
7842864197530,2024-08-16,660
7842864197530,2024-08-17,606
7842864197530,2024-08-18,606
7842864197530,2024-08-19,606
7842864197530,2024-08-20,606
7842864197530,2024-08-21,606
7842864197530,2024-08-22,606
7842864197530,2024-08-23,606
7842864197530,2024-08-24,549
7842864197530,2024-08-25,549
7842864197530,2024-08-26,549
7842864197530,2024-08-27,549
7842864197530,2024-08-28,549
7842864197530,2024-08-29,549
7842864197530,2024-08-30,549
7842864197530,2024-08-31,505
7842864197530,2024-09-01,505
7842864197530,2024-09-02,505
7842864197530,2024-09-03,767
7842864197530,2024-09-04,767
7842864197530,2024-09-05,767
7842864197530,2024-09-06,767
7842864197530,2024-09-07,767
7842864197530,2024-09-08,716
7842864197530,2024-09-09,716
7842864197530,2024-09-10,716
7842864197530,2024-09-11,716
7842864197530,2024-09-12,716
7842864197530,2024-09-13,716
7842864197530,2024-09-14,680
7842864197530,2024-09-15,680
7842864197530,2024-09-16,680
7842864197530,2024-09-17,680
7842864197530,2024-09-18,680
7842864197530,2024-09-19,626
7842864197530,2024-09-20,626
7842864197530,2024-09-21,626
7842864197530,2024-09-22,626
7842864197530,2024-09-23,767
7842864197530,2024-09-24,724
7842864197530,2024-09-25,724
7842864197530,2024-09-26,724
7842864197530,2024-09-27,724
7842864197530,2024-09-28,724
7842864197530,2024-09-29,724
7842864197530,2024-09-30,724
7842864197530,2024-10-01,700
7842864197530,2024-10-02,700
7842864197530,2024-10-03,700
7842864197530,2024-10-04,700
7842864197530,2024-10-05,700
7842864197530,2024-10-06,700
7842864197530,2024-10-07,700
7842864197530,2024-10-08,700
7842864197530,2024-10-09,700
7842864197530,2024-10-10,700
7842864197530,2024-10-11,682
7842864197530,2024-10-12,682
7842864197530,2024-10-13,682
7842864197530,2024-10-14,767
7842864197530,2024-10-15,767
7842864197530,2024-10-16,767
7842864197530,2024-10-17,767
7842864197530,2024-10-18,767
7842864197530,2024-10-19,767
7842864197530,2024-10-20,767
7842864197530,2024-10-21,731
7842864197530,2024-10-22,731
7842864197530,2024-10-23,731
7842864197530,2024-10-24,731
7842864197530,2024-10-25,731
7842864197530,2024-10-26,731
7842864197530,2024-10-27,731
7842864197530,2024-10-28,731
7842864197530,2024-10-29,702
7842864197530,2024-10-30,702
7842864197530,2024-10-31,702
7842864197530,2024-11-01,702
7842864197530,2024-11-02,702
7842864197530,2024-11-03,702
7842864197530,2024-11-04,694
7842864197530,2024-11-05,694
7842864197530,2024-11-06,694
7842864197530,2024-11-07,694
7842864197530,2024-11-08,694
7842864197530,2024-11-09,694
7842864197530,2024-11-10,767
7842864197530,2024-11-11,757
7842864197530,2024-11-12,757
7842864197530,2024-11-13,757
7842864197530,2024-11-14,757
7842864197530,2024-11-15,757
7842864197530,2024-11-16,757
7842864197530,2024-11-17,757
7842864197530,2024-11-18,757
7842864197530,2024-11-19,757
7842864197530,2024-11-20,757
7842864197530,2024-11-21,757
7842864197530,2024-11-22,757
7842864197530,2024-11-23,757
7842864197530,2024-11-24,757
7842864197530,2024-11-25,757
7842864197530,2024-11-26,748
7842864197530,2024-11-27,748
7842864197530,2024-11-28,748
7842864197530,2024-11-29,748
7842864197530,2024-11-30,748
7842864197530,2024-12-01,748
7842864197530,2024-12-02,748
7842864197530,2024-12-03,742
7842864197530,2024-12-04,767
7842864197530,2024-12-05,767
7842864197530,2024-12-06,767
7842864197530,2024-12-07,767
7842864197530,2024-12-08,767
7842864197530,2024-12-09,760
7842864197530,2024-12-10,760
7842864197530,2024-12-11,760
7842864197530,2024-12-12,760
7842864197530,2024-12-13,760
7842864197530,2024-12-14,760
7842864197530,2024-12-15,760
7842864197530,2024-12-16,760
7842864197530,2024-12-17,758
7842864197530,2024-12-18,758
7842864197530,2024-12-19,758
7842864197530,2024-12-20,758
7842864197530,2024-12-21,758
7842864197530,2024-12-22,758
7842864197530,2024-12-23,758
7842864197530,2024-12-24,758
7842864197530,2024-12-25,758
7842864197530,2024-12-26,758
7842864197530,2024-12-27,758
7842864197530,2024-12-28,758
7842864197530,2024-12-29,758
7842864197530,2024-12-30,758
7842864197530,2024-12-31,758
7842864197530,2025-01-01,752
7842864197530,2025-01-02,752
7842864197530,2025-01-03,752
7842864197530,2025-01-04,752
7842864197530,2025-01-05,752
7842864197530,2025-01-06,752
7842864197530,2025-01-07,752
7842864197530,2025-01-08,767
7842864197530,2025-01-09,763
7842864197530,2025-01-10,763
7842864197530,2025-01-11,763
7842864197530,2025-01-12,763
7842864197530,2025-01-13,763
7842864197530,2025-01-14,763
7842864197530,2025-01-15,763
7842864197530,2025-01-16,763
7842864197530,2025-01-17,763
7842864197530,2025-01-18,763
7842864197530,2025-01-19,760
7842864197530,2025-01-20,760
7842864197530,2025-01-21,760
7842864197530,2025-01-22,760
7842864197530,2025-01-23,760
7842864197530,2025-01-24,760
7842864197530,2025-01-25,760
7842864197530,2025-01-26,760
7842864197530,2025-01-27,760
7842864197530,2025-01-28,760
7842864197530,2025-01-29,760
7842864197530,2025-01-30,760
7842864197530,2025-01-31,760
7842864197530,2025-02-01,760
7842864197530,2025-02-02,760
7842864197530,2025-02-03,760
7842864197530,2025-02-04,755
7842864197530,2025-02-05,755
7842864197530,2025-02-06,755
7842864197530,2025-02-07,755
7842864197530,2025-02-08,755
7842864197530,2025-02-09,755
7842864197530,2025-02-10,755
7842864197530,2025-02-11,755
7842864197530,2025-02-12,767
7842864197530,2025-02-13,766
7842864197530,2025-02-14,766
7842864197530,2025-02-15,766
7842864197530,2025-02-16,766
7842864197530,2025-02-17,766
7842864197530,2025-02-18,766
7842864197530,2025-02-19,766
7842864197530,2025-02-20,766
7842864197530,2025-02-21,766
7842864197530,2025-02-22,766
7842864197530,2025-02-23,766
7842864197530,2025-02-24,766
7842864197530,2025-02-25,766
7842864197530,2025-02-26,766
7842864197530,2025-02-27,766
7842864197530,2025-02-28,761
7842864197530,2025-03-01,761
7842864197530,2025-03-02,761
7842864197530,2025-03-03,761
7842864197530,2025-03-04,761
7842864197530,2025-03-05,761
7842864197530,2025-03-06,761
7842864197530,2025-03-07,761
7842864197530,2025-03-08,761
7842864197530,2025-03-09,741
7842864197530,2025-03-10,741
7842864197530,2025-03-11,741
7842864197530,2025-03-12,741
7842864197530,2025-03-13,741
7842864197530,2025-03-14,731
7842864197530,2025-03-15,731
7842864197530,2025-03-16,731
7842864197530,2025-03-17,731
7842864197530,2025-03-18,731
7842864197530,2025-03-19,718
7842864197530,2025-03-20,718
7842864197530,2025-03-21,767
7842864197530,2025-03-22,767
7842864197530,2025-03-23,767
7842864197530,2025-03-24,767
7842864197530,2025-03-25,767
7842864197530,2025-03-26,767
7842864197530,2025-03-27,767
7842864197530,2025-03-28,767
7842864197530,2025-03-29,758
7842864197530,2025-03-30,758
7842864197530,2025-03-31,758
7842864197530,2025-04-01,758
7842864197530,2025-04-02,758
7842864197530,2025-04-03,758
7842864197530,2025-04-04,758
7842864197530,2025-04-05,758
7842864197530,2025-04-06,727
7842864197530,2025-04-07,727
7842864197530,2025-04-08,727
7842864197530,2025-04-09,727
7842864197530,2025-04-10,727
7842864197530,2025-04-11,727
7842864197530,2025-04-12,700
7842864197530,2025-04-13,700
7842864197530,2025-04-14,700
7842864197530,2025-04-15,767
7842864197530,2025-04-16,767
7842864197530,2025-04-17,767
7842864197530,2025-04-18,743
7842864197530,2025-04-19,743
7842864197530,2025-04-20,743
7842864197530,2025-04-21,743
7842864197530,2025-04-22,743
7842864197530,2025-04-23,743
7842864197530,2025-04-24,743
7842864197530,2025-04-25,743
7842864197530,2025-04-26,743
7842864197530,2025-04-27,743
7842864197530,2025-04-28,712
7842864197530,2025-04-29,712
7842864197530,2025-04-30,712
7842864197530,2025-05-01,712
7842864197530,2025-05-02,712
7842864197530,2025-05-03,712
7842864197530,2025-05-04,712
7842864197530,2025-05-05,712
7842864197530,2025-05-06,712
7842864197530,2025-05-07,661
7842864197530,2025-05-08,661
7842864197530,2025-05-09,661
7842864197530,2025-05-10,661
7842864197530,2025-05-11,661
7842864197530,2025-05-12,661
7842864197530,2025-05-13,617
7842864197530,2025-05-14,617
7842864197530,2025-05-15,617
7842864197530,2025-05-16,617
7842864197530,2025-05-17,617
7842864197530,2025-05-18,767
7842864197530,2025-05-19,767
7842864197530,2025-05-20,767
7842864197530,2025-05-21,733
7842864197530,2025-05-22,733
7842864197530,2025-05-23,733
7842864197530,2025-05-24,733
7842864197530,2025-05-25,733
7842864197530,2025-05-26,733
7842864197530,2025-05-27,733
7842864197530,2025-05-28,682
7842864197530,2025-05-29,682
7842864197530,2025-05-30,682
7842864197530,2025-05-31,682
7842864197530,2025-06-01,682
7842864197530,2025-06-02,682
7842864197530,2025-06-03,623
7842864197530,2025-06-04,623
7842864197530,2025-06-05,623
7842864197530,2025-06-06,623
7842864197530,2025-06-07,623
7842864197530,2025-06-08,623
7842864197530,2025-06-09,623
7842864197530,2025-06-10,623
7842864197530,2025-06-11,623
7842864197530,2025-06-12,558
7842864197530,2025-06-13,558
7842864197530,2025-06-14,558
7842864197530,2025-06-15,558
7842864197530,2025-06-16,558
7842864197530,2025-06-17,558
7842864197530,2025-06-18,558
7842864197530,2025-06-19,558
7842864197530,2025-06-20,558
7842864197530,2025-06-21,558
7842864197530,2025-06-22,498
7842864197530,2025-06-23,498
7842864197530,2025-06-24,498
7842864197530,2025-06-25,498
7842864197530,2025-06-26,498
7842864197530,2025-06-27,767
7842864197530,2025-06-28,767
7842864197530,2025-06-29,767
7842864197530,2025-06-30,767
7842864197530,2025-07-01,712
7842864197530,2025-07-02,712
7842864197530,2025-07-03,712
7842864197530,2025-07-04,712
7842864197530,2025-07-05,712
7842864197530,2025-07-06,712
7842864197530,2025-07-07,712
7842864197530,2025-07-08,712
7842864197530,2025-07-09,655
7842864197530,2025-07-10,655
7842864197530,2025-07-11,655
7842864197530,2025-07-12,655
7842864197530,2025-07-13,655
7842864197530,2025-07-14,655
7842864197530,2025-07-15,655
7842864197530,2025-07-16,590
7842864197530,2025-07-17,767
7842864197530,2025-07-18,767
7842864197530,2025-07-19,767
7842864197530,2025-07-20,767
7842864197530,2025-07-21,767
7842864197530,2025-07-22,767
7842864197530,2025-07-23,767
7842864197530,2025-07-24,767
7842864197530,2025-07-25,705
7842864197530,2025-07-26,705
7842864197530,2025-07-27,705
7842864197530,2025-07-28,705
7842864197530,2025-07-29,705
7842864197530,2025-07-30,705
7842864197530,2025-07-31,705
7842864197530,2025-08-01,705
7842864197530,2025-08-02,705
7842864197530,2025-08-03,648
7842864197530,2025-08-04,648
7842864197530,2025-08-05,648
7842864197530,2025-08-06,648
7842864197530,2025-08-07,648
7842864197530,2025-08-08,648
7842864197530,2025-08-09,648
7842864197530,2025-08-10,648
7842864197530,2025-08-11,596
7842864197530,2025-08-12,596
7842864197530,2025-08-13,596
7842864197530,2025-08-14,596
7842864197530,2025-08-15,596
7842864197530,2025-08-16,596
7842864197530,2025-08-17,596
7842864197530,2025-08-18,541
7842864197530,2025-08-19,541
7842864197530,2025-08-20,541
7842864197530,2025-08-21,541
7842864197530,2025-08-22,541
7842864197530,2025-08-23,767
7842864197530,2025-08-24,767
7842864197530,2025-08-25,767
7842864197530,2025-08-26,767
7842864197530,2025-08-27,713
7842864197530,2025-08-28,713
7842864197530,2025-08-29,713
7842864197530,2025-08-30,713
7842864197530,2025-08-31,713
7842864197530,2025-09-01,713
7842864197530,2025-09-02,668
7842864197530,2025-09-03,668
7842864197530,2025-09-04,668
7842864197530,2025-09-05,668
7842864197530,2025-09-06,668
7842864197530,2025-09-07,668
7842864197530,2025-09-08,668
7842864197530,2025-09-09,668
7842864197530,2025-09-10,668
7842864197530,2025-09-11,630
7842864197530,2025-09-12,630
7842864197530,2025-09-13,630
7842864197530,2025-09-14,630
7842864197530,2025-09-15,630
7842864197530,2025-09-16,580
7842864197530,2025-09-17,580
7842864197530,2025-09-18,580
7842864197530,2025-09-19,580
7842864197530,2025-09-20,580
7842864197530,2025-09-21,580
7842864197530,2025-09-22,580
7842864197530,2025-09-23,534
7842864197530,2025-09-24,534
7842864197530,2025-09-25,534
7842864197530,2025-09-26,534
7842864197530,2025-09-27,767
7842864197530,2025-09-28,767
7842864197530,2025-09-29,767
7842864197530,2025-09-30,767
7842864197530,2025-10-01,767
7842864197530,2025-10-02,767
7842864197530,2025-10-03,738
7842864197530,2025-10-04,738
7842864197530,2025-10-05,738
7842864197530,2025-10-06,738
7842864197530,2025-10-07,738
7842864197530,2025-10-08,709
7842864197530,2025-10-09,709
7842864197530,2025-10-10,709
7842864197530,2025-10-11,709
7842864197530,2025-10-12,709
7842864197530,2025-10-13,709
7842864197530,2025-10-14,709
7842864197530,2025-10-15,709
7842864197530,2025-10-16,683
7842864197530,2025-10-17,683
7842864197530,2025-10-18,683
7842864197530,2025-10-19,683
7842864197530,2025-10-20,683
7842864197530,2025-10-21,683
7842864197530,2025-10-22,683
7842864197530,2025-10-23,661
7842864197530,2025-10-24,661
7842864197530,2025-10-25,661
7842864197530,2025-10-26,767
7842864197530,2025-10-27,767
7842864197530,2025-10-28,767
7842864197530,2025-10-29,767
7842864197530,2025-10-30,767
7842864197530,2025-10-31,767
7842864197530,2025-11-01,753
7842864197530,2025-11-02,753
7842864197530,2025-11-03,753
7842864197530,2025-11-04,753
7842864197530,2025-11-05,753
7842864197530,2025-11-06,753
7842864197530,2025-11-07,750
7842864197530,2025-11-08,750
7842864197530,2025-11-09,750
7842864197530,2025-11-10,750
7842864197530,2025-11-11,750
7842864197530,2025-11-12,750
7842864197530,2025-11-13,750
7842864197530,2025-11-14,743
7842864197530,2025-11-15,743
7842864197530,2025-11-16,743
7842864197530,2025-11-17,767
7842864197530,2025-11-18,767
7842864197530,2025-11-19,767
7842864197530,2025-11-20,767
7842864197530,2025-11-21,767
7842864197530,2025-11-22,751
7842864197530,2025-11-23,751
7842864197530,2025-11-24,751
7842864197530,2025-11-25,751
7842864197530,2025-11-26,751
7842864197530,2025-11-27,751
7842864197530,2025-11-28,751
7842864197530,2025-11-29,751
7842864197530,2025-11-30,743
7842864197530,2025-12-01,743
7842864197530,2025-12-02,743
7842864197530,2025-12-03,743
7842864197530,2025-12-04,743
7842864197530,2025-12-05,743
7842864197530,2025-12-06,743
7842864197530,2025-12-07,743
7842864197530,2025-12-08,743
7842864197530,2025-12-09,743
7842864197530,2025-12-10,743
7842864197530,2025-12-11,743
7842864197530,2025-12-12,743
7842864197530,2025-12-13,743
7842864197530,2025-12-14,743
7842864197530,2025-12-15,743
7842864197530,2025-12-16,743
7842864197530,2025-12-17,743
7842864197530,2025-12-18,767
7842864197530,2025-12-19,767
7842864197530,2025-12-20,767
7842864197530,2025-12-21,754
7842864197530,2025-12-22,754
7842864197530,2025-12-23,754
7842864197530,2025-12-24,754
7842864197530,2025-12-25,754
7842864197530,2025-12-26,754
7842864197530,2025-12-27,754
7842864197530,2025-12-28,749
7842864197530,2025-12-29,749
7842864197530,2025-12-30,749
7842864197530,2025-12-31,749
7842864197530,2026-01-01,749
7842864197530,2026-01-02,743
7842864197530,2026-01-03,743
7842864197530,2026-01-04,743
7842864197530,2026-01-05,743
7842864197530,2026-01-06,743
7842864197530,2026-01-07,743
7842864197530,2026-01-08,743
7842864197530,2026-01-09,743
7842864197530,2026-01-10,743
7842864197530,2026-01-11,743
7842864197530,2026-01-12,743
7842864197530,2026-01-13,743
7842864197530,2026-01-14,743
7842864197530,2026-01-15,743
7842864197530,2026-01-16,743
7842864197530,2026-01-17,743
7842864197530,2026-01-18,743
7842864197530,2026-01-19,743
7842864197530,2026-01-20,767
7842864197530,2026-01-21,767
7842864197530,2026-01-22,767
7842864197530,2026-01-23,767
7842864197530,2026-01-24,767
7842864197530,2026-01-25,767
7842864197530,2026-01-26,767
7842864197530,2026-01-27,767
7842864197530,2026-01-28,767
7842864197530,2026-01-29,767
7842864197530,2026-01-30,767
7842864197530,2026-01-31,767
7842864197530,2026-02-01,767
7842864197530,2026-02-02,767
7842864197530,2026-02-03,761
7842864197530,2026-02-04,761
7842864197530,2026-02-05,761
7842864197530,2026-02-06,761
7842864197530,2026-02-07,761
7842864197530,2026-02-08,761
7842864197530,2026-02-09,761
7842864197530,2026-02-10,761
7842864197530,2026-02-11,761
7842864197530,2026-02-12,761
7842864197530,2026-02-13,761
7842864197530,2026-02-14,761
7842864197530,2026-02-15,761
7842864197530,2026-02-16,761
7842864197530,2026-02-17,761
7842864197530,2026-02-18,761
7842864197530,2026-02-19,761
7842864197530,2026-02-20,761
7842864197530,2026-02-21,751
7842864197530,2026-02-22,751
7842864197530,2026-02-23,767
7842864197530,2026-02-24,767
7842864197530,2026-02-25,767
7842864197530,2026-02-26,767
7842864197530,2026-02-27,767
7842864197530,2026-02-28,767
7842864197530,2026-03-01,767
7842864197530,2026-03-02,767
7842864197530,2026-03-03,754
7842864197530,2026-03-04,754
7842864197530,2026-03-05,754
7842864197530,2026-03-06,754
7842864197530,2026-03-07,754
7842864197530,2026-03-08,754
7842864197530,2026-03-09,741
7842864197530,2026-03-10,741
7842864197530,2026-03-11,741
7842864197530,2026-03-12,741
7842864197530,2026-03-13,741
7842864197530,2026-03-14,728
7842864197530,2026-03-15,767
7842864197530,2026-03-16,767
7842864197530,2026-03-17,767
7842864197530,2026-03-18,767
7842864197530,2026-03-19,767
7842864197530,2026-03-20,767
7842864197530,2026-03-21,767
7842864197530,2026-03-22,767
7842864197530,2026-03-23,767
7842864197530,2026-03-24,754
7842864197530,2026-03-25,754
7842864197530,2026-03-26,754
7842864197530,2026-03-27,754
7842864197530,2026-03-28,754
7842864197530,2026-03-29,754
7842864197530,2026-03-30,754
7842864197530,2026-03-31,754
7842864197530,2026-04-01,754
7842864197530,2026-04-02,754
7842864197530,2026-04-03,725
7842864197530,2026-04-04,725
7842864197530,2026-04-05,725
7842864197530,2026-04-06,725
7842864197530,2026-04-07,725
7842864197530,2026-04-08,767
7842864197530,2026-04-09,767
7842864197530,2026-04-10,767
7842864197530,2026-04-11,767
7842864197530,2026-04-12,738
7842864197530,2026-04-13,738
7842864197530,2026-04-14,738
7842864197530,2026-04-15,738
7842864197530,2026-04-16,738
7842864197530,2026-04-17,738
7842864197530,2026-04-18,738
7842864197530,2026-04-19,710
7842864197530,2026-04-20,710
7842864197530,2026-04-21,710
7842864197530,2026-04-22,710
7842864197530,2026-04-23,710
7842864197530,2026-04-24,710
7842864197530,2026-04-25,693
7842864197530,2026-04-26,693
7842864197530,2026-04-27,693
7842864197530,2026-04-28,693
7842864197530,2026-04-29,693
7842864197530,2026-04-30,693
7842864197530,2026-05-01,693
7842864197530,2026-05-02,693
7842864197530,2026-05-03,655
7842864197530,2026-05-04,655
7842864197530,2026-05-05,655
7842864197530,2026-05-06,655
7842864197530,2026-05-07,655
7842864197530,2026-05-08,655
7842864197530,2026-05-09,655
7842864197530,2026-05-10,767
7842864197530,2026-05-11,767
7842864197530,2026-05-12,767
7842864197530,2026-05-13,726
7842864197530,2026-05-14,726
7842864197530,2026-05-15,726
7842864197530,2026-05-16,726
7842864197530,2026-05-17,726
7842864197530,2026-05-18,726
7842864197530,2026-05-19,684
7842864197530,2026-05-20,684
7842864197530,2026-05-21,684
7842864197530,2026-05-22,684
7842864197530,2026-05-23,684
7842864197530,2026-05-24,684
7842864197530,2026-05-25,640
7842864197530,2026-05-26,640
7842864197530,2026-05-27,640
7842864197530,2026-05-28,640
7842864197530,2026-05-29,640
7842864197530,2026-05-30,640
7842864197530,2026-05-31,640
7842864197530,2026-06-01,640
7842864197530,2026-06-02,640
7842864197530,2026-06-03,582
7842864197530,2026-06-04,582
7842864197530,2026-06-05,582
7842864197530,2026-06-06,582
7842864197530,2026-06-07,582
7842864197530,2026-06-08,582
7842864197530,2026-06-09,524
7842864197530,2026-06-10,524
7842864197530,2026-06-11,524
7842864197530,2026-06-12,524
7842864197530,2026-06-13,524
7842864197530,2026-06-14,476
7842864197530,2026-06-15,476
7842864197530,2026-06-16,476
7842864197530,2026-06-17,476
7842864197530,2026-06-18,476
7842864197530,2026-06-19,767
7842864197530,2026-06-20,767
7842864197530,2026-06-21,767
7842864197530,2026-06-22,712
7842864197530,2026-06-23,712
7842864197530,2026-06-24,712
7842864197530,2026-06-25,712
7842864197530,2026-06-26,712
7842864197530,2026-06-27,712
7842864197530,2026-06-28,712
7842864197530,2026-06-29,712
7842864197530,2026-06-30,658
7842864197530,2026-07-01,658
7845391728468,2024-01-01,300
7845391728468,2024-01-02,300
7845391728468,2024-01-03,300
