gtin,fecha,cantidad,tipo_movimiento
7827593286418,2026-05-15,52,S
7827593286418,2026-05-23,47,S
7827593286418,2026-05-29,45,S
7827593286418,2026-06-03,284,E
7827593286418,2026-06-12,40,S
7827593286418,2026-06-22,57,S
7827593286418,2026-06-28,48,S
7835472819632,2024-01-06,28,S
7835472819632,2024-01-15,23,S
7835472819632,2024-01-22,23,S
7835472819632,2024-01-30,35,S
7835472819632,2024-01-31,136,E
7835472819632,2024-02-05,32,S
7835472819632,2024-02-10,23,S
7835472819632,2024-02-15,20,S
7835472819632,2024-02-24,29,S
7835472819632,2024-02-29,30,S
7835472819632,2024-03-03,134,E
7835472819632,2024-03-07,25,S
7835472819632,2024-03-17,27,S
7835472819632,2024-03-27,17,S
7835472819632,2024-04-04,69,E
7835472819632,2024-04-12,22,S
7835472819632,2024-04-21,27,S
7835472819632,2024-04-28,49,E
7835472819632,2024-05-01,32,S
7835472819632,2024-05-07,25,S
7835472819632,2024-05-15,27,S
7835472819632,2024-05-20,29,S
7835472819632,2024-05-28,28,S
7835472819632,2024-05-29,165,E
7835472819632,2024-05-29,24,S
7835472819632,2024-06-03,18,S
7835472819632,2024-06-09,35,S
7835472819632,2024-06-17,24,S
7835472819632,2024-06-21,77,E
7835472819632,2024-06-22,19,S
7835472819632,2024-06-29,18,S
7835472819632,2024-07-06,22,S
7835472819632,2024-07-11,71,E
7835472819632,2024-07-11,12,S
7835472819632,2024-07-13,12,S
7835472819632,2024-07-19,24,S
7835472819632,2024-07-26,20,S
7835472819632,2024-08-02,31,S
7835472819632,2024-08-04,87,E
7835472819632,2024-08-10,31,S
7835472819632,2024-08-18,15,S
7835472819632,2024-08-27,27,S
7835472819632,2024-08-29,73,E
7835472819632,2024-09-03,35,S
7835472819632,2024-09-08,22,S
7835472819632,2024-09-16,27,S
7835472819632,2024-09-23,22,S
7835472819632,2024-10-02,23,S
7835472819632,2024-10-03,179,E
7835472819632,2024-10-03,50,S
7835472819632,2024-10-07,32,S
7835472819632,2024-10-15,27,S
7835472819632,2024-10-22,20,S
7835472819632,2024-10-27,20,S
7835472819632,2024-10-31,99,E
7835472819632,2024-11-01,25,S
7835472819632,2024-11-10,23,S
7835472819632,2024-11-17,23,S
7835472819632,2024-11-27,29,S
7835472819632,2024-12-04,34,S
7835472819632,2024-12-05,158,E
7835472819632,2024-12-05,24,S
7835472819632,2024-12-13,21,S
7835472819632,2024-12-20,26,S
7835472819632,2024-12-25,25,S
7835472819632,2025-01-01,96,E
7835472819632,2025-01-01,24,S
7835472819632,2025-01-08,27,S
7835472819632,2025-01-17,16,S
7835472819632,2025-01-25,20,S
7835472819632,2025-01-30,23,S
7835472819632,2025-02-03,126,E
7835472819632,2025-02-03,40,S
7835472819632,2025-02-05,31,S
7835472819632,2025-02-12,19,S
7835472819632,2025-02-22,26,S
7835472819632,2025-02-28,34,S
7835472819632,2025-03-06,110,E
7835472819632,2025-03-08,21,S
7835472819632,2025-03-16,23,S
7835472819632,2025-03-22,27,S
7835472819632,2025-04-01,30,S
7835472819632,2025-04-08,26,S
7835472819632,2025-04-12,127,E
7835472819632,2025-04-13,25,S
7835472819632,2025-04-20,26,S
7835472819632,2025-04-30,35,S
7835472819632,2025-05-07,13,S
7835472819632,2025-05-13,26,S
7835472819632,2025-05-18,22,S
7835472819632,2025-05-21,147,E
7835472819632,2025-05-25,28,S
7835472819632,2025-06-03,34,S
7835472819632,2025-06-12,26,S
7835472819632,2025-06-18,23,S
7835472819632,2025-06-28,111,E
7835472819632,2025-07-06,22,S
7835472819632,2025-07-16,34,S
7835472819632,2025-07-19,56,E
7835472819632,2025-07-24,24,S
7835472819632,2025-08-02,30,S
7835472819632,2025-08-09,24,S
7835472819632,2025-08-11,78,E
7835472819632,2025-08-17,30,S
7835472819632,2025-08-22,20,S
7835472819632,2025-09-01,24,S
7835472819632,2025-09-08,28,S
7835472819632,2025-09-12,102,E
7835472819632,2025-09-16,22,S
7835472819632,2025-09-22,23,S
7835472819632,2025-09-28,21,S
7835472819632,2025-10-06,16,S
7835472819632,2025-10-11,22,S
7835472819632,2025-10-16,104,E
7835472819632,2025-10-18,27,S
7835472819632,2025-10-25,24,S
7835472819632,2025-11-03,25,S
7835472819632,2025-11-08,18,S
7835472819632,2025-11-14,138,E
7835472819632,2025-11-14,44,S
7835472819632,2025-11-20,28,S
7835472819632,2025-11-25,31,S
7835472819632,2025-12-02,25,S
7835472819632,2025-12-07,23,S
7835472819632,2025-12-16,18,S
7835472819632,2025-12-22,125,E
7835472819632,2025-12-24,24,S
7835472819632,2026-01-01,29,S
7835472819632,2026-01-09,35,S
7835472819632,2026-01-11,88,E
7835472819632,2026-01-15,27,S
7835472819632,2026-01-23,24,S
7835472819632,2026-02-01,30,S
7835472819632,2026-02-07,81,E
7835472819632,2026-02-17,30,S
7835472819632,2026-02-27,27,S
7835472819632,2026-03-07,34,S
7835472819632,2026-03-13,91,E
7835472819632,2026-03-17,22,S
7835472819632,2026-03-27,24,S
7835472819632,2026-04-02,16,S
7835472819632,2026-04-05,62,E
7835472819632,2026-04-10,30,S
7835472819632,2026-04-20,25,S
7835472819632,2026-04-25,27,S
7835472819632,2026-05-04,18,S
7835472819632,2026-05-12,27,S
7835472819632,2026-05-13,127,E
7835472819632,2026-05-19,21,S
7835472819632,2026-05-28,25,S
7835472819632,2026-06-02,19,S
7835472819632,2026-06-08,95,E
7835472819632,2026-06-08,30,S
7835472819632,2026-06-11,30,S
7835472819632,2026-06-17,22,S
7835472819632,2026-06-27,34,S
7832948571630,2024-01-06,10,S
7832948571630,2024-01-12,6,S
7832948571630,2024-01-17,17,S
7832948571630,2024-01-25,17,S
7832948571630,2024-02-03,16,S
7832948571630,2024-02-10,14,S
7832948571630,2024-02-19,9,S
7832948571630,2024-02-24,8,S
7832948571630,2024-02-29,3,S
7832948571630,2024-03-09,9,S
7832948571630,2024-03-15,21,S
7832948571630,2024-03-20,7,S
7832948571630,2024-03-27,17,S
7832948571630,2024-04-01,18,S
7832948571630,2024-04-11,18,S
7832948571630,2024-04-19,26,S
7832948571630,2024-04-24,18,S
7832948571630,2024-04-29,15,S
7832948571630,2024-05-04,9,S
7832948571630,2024-05-11,86,E
7832948571630,2024-05-13,20,S
7832948571630,2024-05-23,31,S
7832948571630,2024-05-30,20,S
7832948571630,2024-06-09,23,S
7832948571630,2024-06-10,158,E
7832948571630,2024-06-10,33,S
7832948571630,2024-06-18,13,S
7832948571630,2024-06-25,16,S
7832948571630,2024-07-02,18,S
7832948571630,2024-07-08,21,S
7832948571630,2024-07-17,18,S
7832948571630,2024-07-18,126,E
7832948571630,2024-07-26,16,S
7832948571630,2024-08-01,25,S
7832948571630,2024-08-09,18,S
7832948571630,2024-08-16,27,S
7832948571630,2024-08-21,121,E
7832948571630,2024-08-24,15,S
7832948571630,2024-09-02,27,S
7832948571630,2024-09-12,20,S
7832948571630,2024-09-13,86,E
7832948571630,2024-09-20,23,S
7832948571630,2024-09-27,24,S
7832948571630,2024-10-07,22,S
7832948571630,2024-10-09,95,E
7832948571630,2024-10-12,24,S
7832948571630,2024-10-19,26,S
7832948571630,2024-10-28,22,S
7832948571630,2024-10-30,122,E
7832948571630,2024-10-30,28,S
7832948571630,2024-11-07,21,S
7832948571630,2024-11-12,21,S
7832948571630,2024-11-22,27,S
7832948571630,2024-11-24,136,E
7832948571630,2024-11-24,41,S
7832948571630,2024-11-29,26,S
7832948571630,2024-12-05,35,S
7832948571630,2024-12-12,29,S
7832948571630,2024-12-21,25,S
7832948571630,2024-12-26,24,S
7832948571630,2024-12-28,174,E
7832948571630,2025-01-04,30,S
7832948571630,2025-01-09,28,S
7832948571630,2025-01-18,23,S
7832948571630,2025-01-27,30,S
7832948571630,2025-01-30,145,E
7832948571630,2025-02-03,37,S
7832948571630,2025-02-12,23,S
7832948571630,2025-02-18,29,S
7832948571630,2025-02-25,31,S
7832948571630,2025-02-28,150,E
7832948571630,2025-03-07,26,S
7832948571630,2025-03-15,36,S
7832948571630,2025-03-22,28,S
7832948571630,2025-03-29,134,E
7832948571630,2025-03-29,14,S
7832948571630,2025-04-05,34,S
7832948571630,2025-04-13,27,S
7832948571630,2025-04-19,83,E
7832948571630,2025-04-20,37,S
7832948571630,2025-04-27,35,S
7832948571630,2025-05-06,32,S
7832948571630,2025-05-11,127,E
7832948571630,2025-05-12,28,S
7832948571630,2025-05-19,30,S
7832948571630,2025-05-26,38,S
7832948571630,2025-05-31,153,E
7832948571630,2025-05-31,37,S
7832948571630,2025-06-05,38,S
7832948571630,2025-06-15,49,S
7832948571630,2025-06-20,37,S
7832948571630,2025-06-26,36,S
7832948571630,2025-06-29,190,E
7832948571630,2025-07-01,36,S
7832948571630,2025-07-10,37,S
7832948571630,2025-07-20,35,S
7832948571630,2025-07-25,42,S
7832948571630,2025-08-02,185,E
7832948571630,2025-08-04,43,S
7832948571630,2025-08-14,31,S
7832948571630,2025-08-20,42,S
7832948571630,2025-08-26,34,S
7832948571630,2025-09-04,34,S
7832948571630,2025-09-05,219,E
7832948571630,2025-09-11,33,S
7832948571630,2025-09-18,49,S
7832948571630,2025-09-28,46,S
7832948571630,2025-10-02,156,E
7832948571630,2025-10-03,36,S
7832948571630,2025-10-13,43,S
7832948571630,2025-10-20,44,S
7832948571630,2025-10-24,146,E
7832948571630,2025-10-29,41,S
7832948571630,2025-11-04,39,S
7832948571630,2025-11-12,41,S
7832948571630,2025-11-17,33,S
7832948571630,2025-11-22,39,S
7832948571630,2025-11-24,318,E
7832948571630,2025-11-24,93,S
7832948571630,2025-12-02,45,S
7832948571630,2025-12-09,49,S
7832948571630,2025-12-19,159,E
7832948571630,2025-12-19,39,S
7832948571630,2025-12-28,33,S
7832948571630,2026-01-04,47,S
7832948571630,2026-01-09,42,S
7832948571630,2026-01-16,170,E
7832948571630,2026-01-16,19,S
7832948571630,2026-01-17,44,S
7832948571630,2026-01-25,41,S
7832948571630,2026-02-02,35,S
7832948571630,2026-02-08,144,E
7832948571630,2026-02-11,49,S
7832948571630,2026-02-21,46,S
7832948571630,2026-03-02,42,S
7832948571630,2026-03-08,39,S
7832948571630,2026-03-17,214,E
7832948571630,2026-03-18,59,S
7832948571630,2026-03-25,50,S
7832948571630,2026-04-04,37,S
7832948571630,2026-04-08,232,E
7832948571630,2026-04-08,63,S
7832948571630,2026-04-14,38,S
7832948571630,2026-04-20,45,S
7832948571630,2026-04-25,41,S
7832948571630,2026-04-28,144,E
7832948571630,2026-05-02,48,S
7832948571630,2026-05-08,49,S
7832948571630,2026-05-16,55,S
7832948571630,2026-05-23,50,S
7832948571630,2026-05-28,52,S
7832948571630,2026-05-29,286,E
7832948571630,2026-06-06,51,S
7832948571630,2026-06-12,54,S
7832948571630,2026-06-21,129,E
7832948571630,2026-06-30,55,S
7806352194870,2024-01-07,29,S
7806352194870,2024-01-15,32,S
7806352194870,2024-01-24,22,S
7806352194870,2024-02-01,23,S
7806352194870,2024-02-05,184,E
7806352194870,2024-02-05,41,S
7806352194870,2024-02-07,31,S
7806352194870,2024-02-16,26,S
7806352194870,2024-02-26,23,S
7806352194870,2024-02-28,80,E
7806352194870,2024-03-02,26,S
7806352194870,2024-03-10,31,S
7806352194870,2024-03-19,21,S
7806352194870,2024-03-24,90,E
7806352194870,2024-03-24,12,S
7806352194870,2024-03-28,31,S
7806352194870,2024-04-06,29,S
7806352194870,2024-04-15,30,S
7806352194870,2024-04-16,124,E
7806352194870,2024-04-16,34,S
7806352194870,2024-04-25,16,S
7806352194870,2024-05-03,20,S
7806352194870,2024-05-08,24,S
7806352194870,2024-05-18,21,S
7806352194870,2024-05-26,81,E
7806352194870,2024-06-03,18,S
7806352194870,2024-06-13,21,S
7806352194870,2024-06-22,27,S
7806352194870,2024-06-26,66,E
7806352194870,2024-06-30,27,S
7806352194870,2024-07-05,23,S
7806352194870,2024-07-13,35,S
7806352194870,2024-07-20,28,S
7806352194870,2024-07-23,113,E
7806352194870,2024-07-25,32,S
7806352194870,2024-08-03,25,S
7806352194870,2024-08-13,25,S
7806352194870,2024-08-19,23,S
7806352194870,2024-08-26,21,S
7806352194870,2024-08-30,126,E
7806352194870,2024-08-31,19,S
7806352194870,2024-09-07,28,S
7806352194870,2024-09-16,21,S
7806352194870,2024-09-23,97,E
7806352194870,2024-09-23,29,S
7806352194870,2024-10-03,25,S
7806352194870,2024-10-12,20,S
7806352194870,2024-10-20,28,S
7806352194870,2024-10-25,73,E
7806352194870,2024-10-28,31,S
7806352194870,2024-11-04,17,S
7806352194870,2024-11-12,21,S
7806352194870,2024-11-22,69,E
7806352194870,2024-11-27,33,S
7806352194870,2024-12-05,28,S
7806352194870,2024-12-10,13,S
7806352194870,2024-12-16,16,S
7806352194870,2024-12-19,90,E
7806352194870,2024-12-25,25,S
7806352194870,2025-01-04,24,S
7806352194870,2025-01-12,24,S
7806352194870,2025-01-22,27,S
7806352194870,2025-01-27,100,E
7806352194870,2025-01-28,25,S
7806352194870,2025-02-06,23,S
7806352194870,2025-02-12,26,S
7806352194870,2025-02-19,26,S
7806352194870,2025-02-27,26,S
7806352194870,2025-03-03,126,E
7806352194870,2025-03-07,23,S
7806352194870,2025-03-16,22,S
7806352194870,2025-03-21,34,S
7806352194870,2025-03-31,22,S
7806352194870,2025-04-08,22,S
7806352194870,2025-04-11,123,E
7806352194870,2025-04-18,26,S
7806352194870,2025-04-25,28,S
7806352194870,2025-05-04,33,S
7806352194870,2025-05-13,23,S
7806352194870,2025-05-17,110,E
7806352194870,2025-05-23,18,S
7806352194870,2025-05-30,25,S
7806352194870,2025-06-05,25,S
7806352194870,2025-06-07,68,E
7806352194870,2025-06-10,26,S
7806352194870,2025-06-18,20,S
7806352194870,2025-06-26,20,S
7806352194870,2025-07-05,66,E
7806352194870,2025-07-06,22,S
7806352194870,2025-07-11,17,S
7806352194870,2025-07-20,23,S
7806352194870,2025-07-27,62,E
7806352194870,2025-07-29,20,S
7806352194870,2025-08-04,33,S
7806352194870,2025-08-13,30,S
7806352194870,2025-08-21,24,S
7806352194870,2025-08-27,107,E
7806352194870,2025-08-30,25,S
7806352194870,2025-09-04,30,S
7806352194870,2025-09-13,29,S
7806352194870,2025-09-16,84,E
7806352194870,2025-09-18,27,S
7806352194870,2025-09-25,32,S
7806352194870,2025-10-04,19,S
7806352194870,2025-10-11,21,S
7806352194870,2025-10-20,13,S
7806352194870,2025-10-22,112,E
7806352194870,2025-10-28,26,S
7806352194870,2025-11-05,12,S
7806352194870,2025-11-15,19,S
7806352194870,2025-11-18,57,E
7806352194870,2025-11-20,27,S
7806352194870,2025-11-25,25,S
7806352194870,2025-12-01,30,S
7806352194870,2025-12-11,22,S
7806352194870,2025-12-19,16,S
7806352194870,2025-12-23,120,E
7806352194870,2025-12-26,17,S
7806352194870,2026-01-02,23,S
7806352194870,2026-01-08,24,S
7806352194870,2026-01-18,30,S
7806352194870,2026-01-25,35,S
7806352194870,2026-01-28,129,E
7806352194870,2026-02-02,30,S
7806352194870,2026-02-09,26,S
7806352194870,2026-02-15,31,S
7806352194870,2026-02-25,21,S
7806352194870,2026-02-27,108,E
7806352194870,2026-03-05,15,S
7806352194870,2026-03-11,24,S
7806352194870,2026-03-17,15,S
7806352194870,2026-03-23,26,S
7806352194870,2026-03-25,80,E
7806352194870,2026-04-01,29,S
7806352194870,2026-04-07,25,S
7806352194870,2026-04-12,23,S
7806352194870,2026-04-22,31,S
7806352194870,2026-04-25,108,E
7806352194870,2026-04-27,23,S
7806352194870,2026-05-02,28,S
7806352194870,2026-05-09,21,S
7806352194870,2026-05-17,33,S
7806352194870,2026-05-26,19,S
7806352194870,2026-06-01,178,E
7806352194870,2026-06-01,54,S
7806352194870,2026-06-02,28,S
7806352194870,2026-06-11,33,S
7806352194870,2026-06-18,18,S
7806352194870,2026-06-24,30,S
7806352194870,2026-06-29,20,S
7845391728468,2024-01-07,1,S
7845391728468,2024-01-27,4,S
7845391728468,2024-02-05,9,S
7845391728468,2024-02-23,7,S
7845391728468,2024-03-04,21,S
7845391728468,2024-03-11,13,S
7845391728468,2024-03-19,19,S
7845391728468,2024-03-29,9,S
7845391728468,2024-04-05,23,S
7845391728468,2024-04-14,33,S
7845391728468,2024-04-21,35,S
7845391728468,2024-04-29,24,S
7845391728468,2024-05-04,18,E
7845391728468,2024-05-12,38,S
7845391728468,2024-05-19,50,E
7845391728468,2024-05-19,12,S
7845391728468,2024-05-26,41,S
7845391728468,2024-06-02,52,E
7845391728468,2024-06-02,11,S
7845391728468,2024-09-02,38,S
7845391728468,2024-09-07,38,E
7845391728468,2024-09-16,43,S
7845391728468,2024-09-26,43,E
7845391728468,2024-10-04,22,S
7845391728468,2024-10-14,22,E
7845391728468,2024-10-21,29,S
7845391728468,2024-10-29,36,E
7845391728468,2024-10-29,7,S
7845391728468,2024-11-07,15,S
7845391728468,2024-11-12,13,S
7845391728468,2024-11-22,15,S
7845391728468,2024-11-27,48,E
7845391728468,2024-11-27,5,S
7845391728468,2024-12-20,3,S
7845391728468,2024-12-28,2,S
7845391728468,2025-01-12,5,E
7845391728468,2025-01-18,4,S
7845391728468,2025-02-12,3,S
7845391728468,2025-02-19,7,E
7845391728468,2025-02-26,12,S
7845391728468,2025-03-08,20,S
7845391728468,2025-03-13,32,E
7845391728468,2025-03-18,18,S
7845391728468,2025-03-25,19,S
7845391728468,2025-03-30,46,E
7845391728468,2025-03-30,9,S
7845391728468,2025-04-09,35,S
7845391728468,2025-04-14,41,E
7845391728468,2025-04-14,6,S
7845391728468,2025-04-24,33,S
7845391728468,2025-05-03,33,E
7845391728468,2025-05-15,37,S
7845391728468,2025-05-25,37,E
7845391728468,2025-09-23,42,S
7845391728468,2025-10-02,62,E
7845391728468,2025-10-02,20,S
7845391728468,2025-10-10,31,S
7845391728468,2025-10-17,31,E
7845391728468,2025-10-27,25,S
7845391728468,2025-11-06,13,S
7845391728468,2025-11-13,38,E
7845391728468,2025-11-14,14,S
7845391728468,2025-11-22,18,S
7845391728468,2025-11-30,32,E
7845391728468,2025-12-08,3,S
7845391728468,2025-12-13,7,S
7845391728468,2025-12-19,7,S
7845391728468,2025-12-26,17,E
7845391728468,2026-01-31,3,S
7845391728468,2026-02-05,3,S
7845391728468,2026-02-14,10,S
7845391728468,2026-02-22,2,S
7845391728468,2026-02-28,18,E
7845391728468,2026-03-05,14,S
7845391728468,2026-03-14,14,S
7845391728468,2026-03-22,28,E
7845391728468,2026-03-28,15,S
7845391728468,2026-04-06,25,S
7845391728468,2026-04-11,40,E
7845391728468,2026-04-15,34,S
7845391728468,2026-04-23,34,E
7845391728468,2026-04-28,25,S
7845391728468,2026-05-08,25,E
7845391728468,2026-05-17,33,S
7845391728468,2026-05-23,33,E
7836184297355,2024-01-07,12,S
7836184297355,2024-01-13,18,S
7836184297355,2024-01-18,15,S
7836184297355,2024-01-23,9,S
7836184297355,2024-02-01,17,S
7836184297355,2024-02-06,11,S
7836184297355,2024-02-07,451,E
7836184297355,2024-02-14,10,S
7836184297355,2024-02-19,19,S
7836184297355,2024-02-27,17,S
7836184297355,2024-03-06,14,S
7836184297355,2024-03-12,24,S
7836184297355,2024-03-15,133,E
7836184297355,2024-03-20,15,S
7836184297355,2024-03-30,24,S
7836184297355,2024-04-05,13,S
7836184297355,2024-04-12,11,S
7836184297355,2024-04-19,6,S
7836184297355,2024-04-20,116,E
7836184297355,2024-04-26,11,S
7836184297355,2024-05-01,23,S
7836184297355,2024-05-09,18,S
7836184297355,2024-05-15,18,S
7836184297355,2024-05-17,140,E
7836184297355,2024-05-17,34,S
7836184297355,2024-05-21,19,S
7836184297355,2024-05-28,20,S
7836184297355,2024-06-03,17,S
7836184297355,2024-06-11,18,S
7836184297355,2024-06-19,22,S
7836184297355,2024-06-25,18,S
7836184297355,2024-06-26,166,E
7836184297355,2024-07-02,25,S
7836184297355,2024-07-11,23,S
7836184297355,2024-07-20,22,S
7836184297355,2024-07-21,129,E
7836184297355,2024-07-21,26,S
7836184297355,2024-07-30,22,S
7836184297355,2024-08-06,25,S
7836184297355,2024-08-11,29,S
7836184297355,2024-08-14,108,E
7836184297355,2024-08-16,25,S
7836184297355,2024-08-21,16,S
7836184297355,2024-08-31,14,S
7836184297355,2024-09-05,22,S
7836184297355,2024-09-14,23,S
7836184297355,2024-09-21,222,E
7836184297355,2024-09-21,72,S
7836184297355,2024-09-23,20,S
7836184297355,2024-09-29,23,S
7836184297355,2024-10-04,28,S
7836184297355,2024-10-10,27,S
7836184297355,2024-10-16,24,S
7836184297355,2024-10-24,165,E
7836184297355,2024-10-26,24,S
7836184297355,2024-11-03,20,S
7836184297355,2024-11-12,34,S
7836184297355,2024-11-21,27,S
7836184297355,2024-11-23,145,E
7836184297355,2024-11-28,20,S
7836184297355,2024-12-04,32,S
7836184297355,2024-12-13,30,S
7836184297355,2024-12-21,25,S
7836184297355,2024-12-27,32,S
7836184297355,2024-12-31,225,E
7836184297355,2024-12-31,36,S
7836184297355,2025-01-02,23,S
7836184297355,2025-01-07,19,S
7836184297355,2025-01-17,31,S
7836184297355,2025-01-26,32,S
7836184297355,2025-02-01,34,S
7836184297355,2025-02-02,182,E
7836184297355,2025-02-09,32,S
7836184297355,2025-02-19,29,S
7836184297355,2025-02-22,88,E
7836184297355,2025-02-27,30,S
7836184297355,2025-03-04,33,S
7836184297355,2025-03-10,21,S
7836184297355,2025-03-17,114,E
7836184297355,2025-03-20,34,S
7836184297355,2025-03-30,31,S
7836184297355,2025-04-05,39,S
7836184297355,2025-04-15,37,S
7836184297355,2025-04-23,190,E
7836184297355,2025-04-25,42,S
7836184297355,2025-05-04,37,S
7836184297355,2025-05-09,22,S
7836184297355,2025-05-18,170,E
7836184297355,2025-05-18,36,S
7836184297355,2025-05-19,32,S
7836184297355,2025-05-29,32,S
7836184297355,2025-06-03,36,S
7836184297355,2025-06-07,126,E
7836184297355,2025-06-08,28,S
7836184297355,2025-06-15,37,S
7836184297355,2025-06-24,27,S
7836184297355,2025-07-01,32,S
7836184297355,2025-07-10,35,S
7836184297355,2025-07-13,207,E
7836184297355,2025-07-18,28,S
7836184297355,2025-07-28,34,S
7836184297355,2025-08-06,32,S
7836184297355,2025-08-07,180,E
7836184297355,2025-08-07,54,S
7836184297355,2025-08-11,37,S
7836184297355,2025-08-17,28,S
7836184297355,2025-08-25,28,S
7836184297355,2025-08-28,143,E
7836184297355,2025-08-28,22,S
7836184297355,2025-09-03,36,S
7836184297355,2025-09-08,33,S
7836184297355,2025-09-14,37,S
7836184297355,2025-09-23,140,E
7836184297355,2025-09-29,36,S
7836184297355,2025-10-06,34,S
7836184297355,2025-10-11,48,S
7836184297355,2025-10-21,45,S
7836184297355,2025-10-27,43,S
7836184297355,2025-10-29,254,E
7836184297355,2025-11-06,41,S
7836184297355,2025-11-15,42,S
7836184297355,2025-11-21,36,S
7836184297355,2025-12-01,37,S
7836184297355,2025-12-03,202,E
7836184297355,2025-12-07,40,S
7836184297355,2025-12-14,39,S
7836184297355,2025-12-19,41,S
7836184297355,2025-12-26,48,S
7836184297355,2025-12-27,200,E
7836184297355,2026-01-05,41,S
7836184297355,2026-01-14,32,S
7836184297355,2026-01-22,107,E
7836184297355,2026-01-24,56,S
7836184297355,2026-01-31,49,S
7836184297355,2026-02-09,42,S
7836184297355,2026-02-14,177,E
7836184297355,2026-02-24,44,S
7836184297355,2026-03-02,37,S
7836184297355,2026-03-07,36,S
7836184297355,2026-03-10,149,E
7836184297355,2026-03-14,35,S
7836184297355,2026-03-20,47,S
7836184297355,2026-03-28,44,S
7836184297355,2026-04-03,176,E
7836184297355,2026-04-03,19,S
7836184297355,2026-04-05,48,S
7836184297355,2026-04-10,45,S
7836184297355,2026-04-16,45,S
7836184297355,2026-04-22,49,S
7836184297355,2026-05-01,51,S
7836184297355,2026-05-04,365,E
7836184297355,2026-05-04,86,S
7836184297355,2026-05-06,50,S
7836184297355,2026-05-13,48,S
7836184297355,2026-05-18,48,S
7836184297355,2026-05-25,47,S
7836184297355,2026-06-02,42,S
7836184297355,2026-06-06,279,E
7836184297355,2026-06-10,42,S
7836184297355,2026-06-15,58,S
7836184297355,2026-06-24,47,S
7836184297355,2026-06-29,49,S
7817639182544,2024-01-08,2,S
7817639182544,2024-01-25,7,S
7817639182544,2024-01-26,418,E
7817639182544,2024-02-04,9,S
7817639182544,2024-02-17,3,S
7817639182544,2024-03-04,14,S
7817639182544,2024-03-06,26,E
7817639182544,2024-03-10,13,S
7817639182544,2024-03-17,14,S
7817639182544,2024-03-25,10,S
7817639182544,2024-03-30,7,S
7817639182544,2024-03-31,54,E
7817639182544,2024-03-31,10,S
7817639182544,2024-04-07,21,S
7817639182544,2024-04-15,18,S
7817639182544,2024-04-21,24,S
7817639182544,2024-04-27,23,S
7817639182544,2024-05-06,30,S
7817639182544,2024-05-08,116,E
7817639182544,2024-05-15,31,S
7817639182544,2024-05-25,43,S
7817639182544,2024-06-03,55,S
7817639182544,2024-06-09,58,S
7817639182544,2024-06-15,187,E
7817639182544,2024-06-19,61,S
7817639182544,2024-06-26,61,S
7817639182544,2024-07-06,60,S
7817639182544,2024-07-07,182,E
7817639182544,2024-07-14,55,S
7817639182544,2024-07-20,59,S
7817639182544,2024-07-28,52,S
7817639182544,2024-08-03,62,S
7817639182544,2024-08-11,65,S
7817639182544,2024-08-13,293,E
7817639182544,2024-08-18,50,S
7817639182544,2024-08-25,56,S
7817639182544,2024-09-03,44,S
7817639182544,2024-09-06,150,E
7817639182544,2024-09-11,44,S
7817639182544,2024-09-17,51,S
7817639182544,2024-09-23,50,S
7817639182544,2024-09-28,43,S
7817639182544,2024-10-07,34,S
7817639182544,2024-10-10,222,E
7817639182544,2024-10-13,20,S
7817639182544,2024-10-21,28,S
7817639182544,2024-10-31,27,S
7817639182544,2024-11-05,12,S
7817639182544,2024-11-06,125,E
7817639182544,2024-11-06,38,S
7817639182544,2024-11-14,9,S
7817639182544,2024-11-22,18,S
7817639182544,2024-11-29,16,S
7817639182544,2024-12-11,50,E
7817639182544,2024-12-11,7,S
7817639182544,2024-12-18,1,S
7817639182544,2024-12-27,2,S
7817639182544,2025-01-20,4,E
7817639182544,2025-01-20,1,S
7817639182544,2025-01-21,4,S
7817639182544,2025-02-07,10,S
7817639182544,2025-02-10,15,E
7817639182544,2025-02-10,1,S
7817639182544,2025-02-23,4,S
7817639182544,2025-03-02,14,S
7817639182544,2025-03-07,7,S
7817639182544,2025-03-16,25,E
7817639182544,2025-03-17,9,S
7817639182544,2025-03-23,19,S
7817639182544,2025-03-29,15,S
7817639182544,2025-04-03,25,S
7817639182544,2025-04-10,68,E
7817639182544,2025-04-20,27,S
7817639182544,2025-04-26,29,S
7817639182544,2025-05-06,39,S
7817639182544,2025-05-14,41,S
7817639182544,2025-05-15,136,E
7817639182544,2025-05-21,49,S
7817639182544,2025-05-28,37,S
7817639182544,2025-06-03,50,S
7817639182544,2025-06-12,54,S
7817639182544,2025-06-19,58,S
7817639182544,2025-06-22,320,E
7817639182544,2025-06-22,72,S
7817639182544,2025-06-28,54,S
7817639182544,2025-07-08,55,S
7817639182544,2025-07-14,55,S
7817639182544,2025-07-23,164,E
7817639182544,2025-07-24,57,S
7817639182544,2025-08-03,52,S
7817639182544,2025-08-13,63,S
7817639182544,2025-08-19,57,S
7817639182544,2025-08-26,275,E
7817639182544,2025-08-26,46,S
7817639182544,2025-08-27,58,S
7817639182544,2025-09-06,45,S
7817639182544,2025-09-15,53,S
7817639182544,2025-09-22,44,S
7817639182544,2025-09-23,224,E
7817639182544,2025-09-23,24,S
7817639182544,2025-09-29,44,S
7817639182544,2025-10-09,33,S
7817639182544,2025-10-17,24,S
7817639182544,2025-10-26,40,S
7817639182544,2025-10-29,141,E
7817639182544,2025-11-05,6,S
